idpoint|longitude|latitude|sog|cog|ts|route
470|-4.886007|48.391205|15.2|112.7|1457453980|R_01
471|-4.832023|48.39138|14.4|132|1452517481|R_01
472|-4.833658|48.391514|16.1|138|1449506209|R_01
473|-4.887425|48.391613|14.3|107.1|1450428761|R_01
474|-4.88907|48.39166|15.2|97.3|1449845601|R_01
475|-4.887145|48.39168|14.5|110.9|1454685642|R_01
476|-4.891756|48.391914|13.9|90.5|1447086444|R_01
477|-4.889894|48.39192|14.4|101.3|1448635926|R_01
478|-4.83348|48.39208|14.2|136.6|1455554132|R_01
479|-4.834283|48.39219|17.2|138.1|1448382482|R_01
480|-4.833565|48.392296|15.1|136.4|1455968735|R_01
481|-4.83357|48.392307|14.3|135.5|1450369926|R_01
482|-4.833843|48.392353|14.9|135.4|1445683575|R_01
483|-4.83362|48.39238|17|139|1443869186|R_01
484|-4.833238|48.39238|14.7|136.5|1449920756|R_01
485|-4.833515|48.392403|14.3|136.4|1452788935|R_01
486|-4.831917|48.392532|14.9|138|1456054493|R_01
487|-4.834562|48.392555|16.1|137.2|1453394077|R_01
488|-4.896153|48.392593|14|123.7|1445187191|R_01
489|-4.834425|48.392654|16.2|136.2|1454603377|R_01
490|-4.897842|48.392765|15.2|120.3|1447258737|R_01
491|-4.835317|48.392815|15.9|134.6|1457022305|R_01
492|-4.898155|48.393112|14.3|124.3|1452264518|R_01
493|-4.89733|48.393112|15.3|120.3|1447517705|R_01
494|-4.89771|48.393154|14.5|119.4|1453739014|R_01
495|-4.836952|48.393166|16.4|141.7|1450801938|R_01
496|-4.83521|48.393394|14.1|133.8|1453998641|R_01
497|-4.835648|48.393417|14.6|137.5|1458473461|R_01
498|-4.834975|48.393425|14.5|137.1|1446481928|R_01
499|-4.834867|48.393616|14.1|138.6|1451574545|R_01
500|-4.899157|48.3937|15.2|118.8|1458663489|R_01
501|-4.837732|48.393845|16.5|132.4|1452944436|R_01
502|-4.838358|48.394188|17.7|135.7|1455897595|R_01
503|-4.83797|48.394287|16.2|132.3|1446822175|R_01
504|-4.836345|48.394337|14.4|136.6|1451233793|R_01
505|-4.836798|48.39439|15.2|136.6|1457787604|R_01
506|-4.837015|48.394413|14.4|135.6|1454759010|R_01
507|-4.901245|48.394497|14.4|126.1|1449400635|R_01
508|-4.837542|48.39474|14.8|136.4|1457079875|R_01
509|-4.83763|48.39478|14.3|134.7|1451406726|R_01
510|-4.901737|48.3948|15.1|125.8|1457712478|R_01
511|-4.837323|48.394974|14.2|137.3|1451317117|R_01
512|-4.838049|48.395134|15.1|139.8|1446896475|R_01
513|-4.838665|48.395172|16.2|132.6|1445164070|R_01
514|-4.903338|48.395348|15.1|126.7|1449218847|R_01
515|-4.90411|48.395405|14.7|127.4|1448191042|R_01
516|-4.902235|48.395454|15.1|130.3|1458836381|R_01
517|-4.840875|48.39593|15.2|131.7|1446292031|R_01
518|-4.841498|48.396034|15.2|131.5|1456762956|R_01
519|-4.839815|48.39608|14.4|138.4|1453634784|R_01
520|-4.839433|48.396175|14.8|136.9|1446395587|R_01
521|-4.905607|48.39618|14.7|125.8|1446135505|R_01
522|-4.905591|48.396214|14.2|132.2|1445790316|R_01
523|-4.905167|48.396423|15.1|128.9|1447172498|R_01
524|-4.84088|48.396587|16.2|137.4|1449241032|R_01
525|-4.837518|48.397144|12.6|43.6|1455534479|R_01
526|-4.841355|48.39729|16.1|141.7|1452848223|R_01
527|-4.955047|48.39732|0.1|264.8|1457095429|R_01
528|-4.95504|48.39732|0.1|206.6|1457096328|R_01
529|-4.842923|48.39733|16.3|138|1448209682|R_01
530|-4.841573|48.39754|15.2|135.9|1459006485|R_01
531|-4.906813|48.3976|15|132.9|1446913156|R_01
532|-4.840755|48.397797|13.7|136.8|1451061211|R_01
533|-4.840918|48.397873|14.8|135.1|1450196852|R_01
534|-4.908672|48.397934|15.4|127.1|1458577242|R_01
535|-4.843825|48.397934|15.3|135.7|1458232178|R_01
536|-4.842377|48.39802|15.6|135.6|1447501076|R_01
537|-4.843778|48.398125|14.2|128.6|1452961698|R_01
538|-4.84335|48.398666|15.2|136.8|1446741089|R_01
539|-4.843164|48.39871|15.6|141.9|1446377370|R_01
540|-4.843665|48.398914|14.6|134.2|1445270433|R_01
541|-4.842873|48.399014|14.6|136|1451130051|R_01
542|-4.843483|48.399128|15.6|135.1|1450450737|R_01
543|-4.91073|48.399147|15.2|123.7|1452183458|R_01
544|-4.843782|48.39921|14.9|134.6|1445772371|R_01
545|-4.909946|48.39937|15|130.4|1447345059|R_01
546|-4.946599|48.39945|0.6|141.9|1452847007|R_01
547|-4.91291|48.399555|15.1|130.1|1445876263|R_01
548|-4.845572|48.399624|14.9|133.7|1444473659|R_01
549|-4.844585|48.399857|16.1|135.6|1445611518|R_01
550|-4.911177|48.400066|15.2|128.1|1457626711|R_01
551|-4.844553|48.400154|16|137.2|1451924890|R_01
552|-4.846062|48.400166|16.3|137.9|1458497376|R_01
553|-4.846805|48.40032|15.4|120.6|1448901370|R_01
554|-4.844937|48.40038|14.2|142.1|1452339593|R_01
555|-4.914097|48.400547|15.6|130.5|1449764292|R_01
556|-4.84754|48.400692|15.1|131.9|1447691392|R_01
557|-4.845885|48.400734|16.3|117|1447403324|R_01
558|-4.913717|48.40092|15.5|125|1457453678|R_01
559|-4.913569|48.400974|15.5|130.8|1454685339|R_01
560|-4.847677|48.401005|14.6|124.5|1449661439|R_01
561|-4.914665|48.40113|15|128.4|1450428451|R_01
562|-4.847486|48.40119|15.9|126.7|1447586835|R_01
563|-4.846605|48.401344|15.1|132.3|1453289928|R_01
564|-4.848323|48.40146|14.9|127.9|1446216979|R_01
565|-4.910823|48.401608|14|86.4|1458496711|R_01
566|-4.846463|48.401714|15.9|139.4|1458992622|R_01
567|-4.917232|48.401726|14.4|111.2|1445356219|R_01
568|-4.848883|48.40174|14|135.4|1451665854|R_01
569|-4.90896|48.401806|15.1|79.4|1445771726|R_01
570|-4.849012|48.401894|15|124.7|1454844271|R_01
571|-4.91365|48.401905|14.7|108.3|1450714835|R_01
572|-4.84873|48.40195|16.4|134|1456573023|R_01
573|-4.848107|48.401955|15.1|122.1|1447426737|R_01
574|-4.909877|48.401985|14.5|92.9|1451665233|R_01
575|-4.912387|48.401993|14.8|94.3|1454843666|R_01
576|-4.914275|48.402|14.9|119|1448900727|R_01
577|-4.903722|48.402|13.5|78.4|1448209051|R_01
578|-4.912668|48.402008|14.5|95.4|1449660808|R_01
579|-4.911317|48.402065|14.1|82.3|1448710348|R_01
580|-4.911012|48.402084|14.6|89.4|1445610861|R_01
581|-4.913843|48.40209|14.7|118.7|1452608042|R_01
582|-4.909738|48.402107|15.3|86.9|1450196161|R_01
583|-4.928995|48.402172|14.9|85.7|1448381513|R_01
584|-4.91532|48.40218|15|129|1448635625|R_01
585|-4.847271|48.402187|16.6|141|1454239607|R_01
586|-4.912374|48.402225|15.1|83.6|1447690771|R_01
587|-4.908737|48.402225|15.2|83.3|1453289325|R_01
588|-4.956148|48.402233|1.2|258|1455269128|R_01
589|-4.912115|48.40224|14.5|82.5|1450524608|R_01
590|-4.91208|48.402264|14.1|87.1|1447402673|R_01
591|-4.910837|48.40228|14.4|89.4|1446981245|R_01
592|-4.956348|48.4023|0|135|1456389701|R_01
593|-4.956298|48.402317|0|135|1444982625|R_01
594|-4.956282|48.402332|0|135|1457686833|R_01
595|-4.956165|48.402332|0|135|1450864780|R_01
596|-4.850285|48.402348|16.4|138.3|1450525217|R_01
597|-4.956248|48.40235|0|135|1445587827|R_01
598|-4.909383|48.402355|15.1|81.9|1451924242|R_01
599|-4.908767|48.402355|14.8|86.1|1454239002|R_01
600|-4.908865|48.402367|15|83.4|1452961045|R_01
601|-4.91048|48.402378|15|86.1|1444473018|R_01
602|-4.956248|48.40238|0|135|1448615652|R_01
603|-4.91356|48.40238|14.2|94.8|1451214767|R_01
604|-4.916533|48.40241|14.9|121.7|1445269704|R_01
605|-4.84924|48.402412|15.1|132|1448710979|R_01
606|-4.896618|48.40246|13.3|90.4|1452847620|R_01
607|-4.911943|48.402473|14.8|92.7|1446216373|R_01
608|-4.955648|48.402534|4|68|1448011942|R_01
609|-4.911235|48.402546|13.7|92.9|1447586203|R_01
610|-4.95532|48.40259|0.9|74.6|1450455715|R_01
611|-4.905684|48.40259|14.4|84.2|1447500438|R_01
612|-4.955656|48.402634|3.3|56.8|1446221838|R_01
613|-4.847122|48.402653|14.8|133.6|1447241052|R_01
614|-4.90862|48.40266|14.9|85.3|1452338948|R_01
615|-4.915986|48.402664|15.1|131.5|1454660277|R_01
616|-4.90236|48.40269|13.8|82|1446376753|R_01
617|-4.905458|48.402714|15.6|84.3|1446895798|R_01
618|-4.906907|48.402737|14.3|83.7|1450450094|R_01
619|-4.926235|48.402744|15|83.9|1452847316|R_01
620|-4.917908|48.402752|15.3|129.7|1449055958|R_01
621|-4.903507|48.40278|15.9|81.8|1459005878|R_01
622|-4.916712|48.402798|15.6|128.7|1447086143|R_01
623|-4.853325|48.402836|15.8|121.2|1451820447|R_01
624|-4.902894|48.402855|13.9|84.9|1458231561|R_01
625|-4.901293|48.40287|14.1|83.9|1451129436|R_01
626|-4.903213|48.40289|15.7|81.7|1456762344|R_01
627|-4.915622|48.402893|12.8|122.8|1451060303|R_01
628|-4.899648|48.402897|14|84.5|1452943799|R_01
629|-4.893615|48.402935|15.4|84.4|1452788292|R_01
630|-4.899078|48.402946|14.1|83.2|1449240423|R_01
631|-4.852388|48.402946|15.6|118.1|1450957514|R_01
632|-4.915135|48.403|15.3|122.6|1447240387|R_01
633|-4.89794|48.40301|14.2|86.8|1448381816|R_01
634|-4.900868|48.40305|13.8|84.6|1446740483|R_01
635|-4.899425|48.403053|14.8|82.4|1449920036|R_01
636|-4.898402|48.403084|13.3|85.7|1446291416|R_01
637|-4.899123|48.40309|13.9|86.6|1457786932|R_01
638|-4.95502|48.40316|7.3|43|1452269760|R_01
639|-4.897268|48.40316|14.5|84.5|1446821568|R_01
640|-4.896737|48.403164|13.7|83.7|1448123172|R_01
641|-4.896081|48.403168|14.1|83.7|1453634172|R_01
642|-4.917387|48.403194|14.7|128.3|1449845270|R_01
643|-4.897655|48.403263|15.4|83|1457079257|R_01
644|-4.900807|48.40328|15.4|81.5|1455896987|R_01
645|-4.893772|48.403305|15.1|83.2|1451233188|R_01
646|-4.955117|48.403313|8.8|34|1444409579|R_01
647|-4.918901|48.403355|15.5|120.7|1458893610|R_01
648|-4.889827|48.403355|15.6|84.1|1445682973|R_01
649|-4.890274|48.403366|15.3|83.6|1458387448|R_01
650|-4.899684|48.403385|15|83.9|1446394973|R_01
651|-4.89071|48.403454|12.9|86.5|1455533874|R_01
652|-4.89393|48.40348|14.8|84.3|1450801333|R_01
653|-4.895158|48.403484|15.2|80.4|1457021675|R_01
654|-4.88858|48.403503|14.5|83.4|1449056259|R_01
655|-4.893727|48.403507|15|85.5|1451406123|R_01
656|-4.885852|48.40354|15.7|88.3|1451146750|R_01
657|-4.893198|48.403545|15.1|88.5|1451573908|R_01
658|-4.891058|48.403553|14.5|85.5|1453029337|R_01
659|-4.890103|48.40357|15.1|84.4|1455726481|R_01
660|-4.915572|48.403584|15.1|129.8|1447426087|R_01
661|-4.889266|48.403595|12.1|86.1|1451060608|R_01
662|-4.894052|48.40362|15.3|84.7|1451316515|R_01
663|-4.88906|48.40362|14.4|83.9|1454153543|R_01
664|-4.88767|48.403637|15.4|82.6|1450369319|R_01
665|-4.894331|48.40364|15.2|84.9|1453998019|R_01
666|-4.893745|48.403645|14.3|81.3|1443868562|R_01
667|-4.882695|48.403675|15.3|83.8|1452608343|R_01
668|-4.8913|48.403706|15.2|82.7|1446481314|R_01
669|-4.891062|48.40373|14.7|83.5|1449505596|R_01
670|-4.891763|48.40377|14.9|83.6|1457106211|R_01
671|-4.91719|48.403793|15.3|126.3|1454429690|R_01
672|-4.88589|48.403793|14.8|86.1|1458893935|R_01
673|-4.892917|48.40383|14.3|80.6|1453393451|R_01
674|-4.852593|48.403885|15.3|125.2|1451147068|R_01
675|-4.892853|48.40391|15.7|81.4|1454758408|R_01
676|-4.888242|48.40392|14.7|82.2|1457868096|R_01
677|-4.883857|48.40392|14.8|83|1454660605|R_01
678|-4.88315|48.403927|14.8|84.2|1445356559|R_01
679|-4.879345|48.40394|15.7|86.9|1447691080|R_01
680|-4.887982|48.40396|15.3|79.4|1457177992|R_01
681|-4.886708|48.403988|15|84.2|1454429995|R_01
682|-4.887902|48.40399|14.4|83.8|1455553515|R_01
683|-4.88666|48.40399|15.5|79.8|1452516873|R_01
684|-4.886502|48.404|15.8|82.3|1448451609|R_01
685|-4.91929|48.404026|15.3|127.8|1454153228|R_01
686|-4.883097|48.40407|14.7|83.7|1450715143|R_01
687|-4.891348|48.404087|16|82.3|1455968129|R_01
688|-4.879668|48.404095|15.8|86.3|1446216677|R_01
689|-4.878275|48.4041|14.7|82.6|1458497045|R_01
690|-4.88415|48.404114|14.6|82.3|1451820146|R_01
691|-4.877177|48.404114|14.7|87.2|1451665552|R_01
692|-4.856585|48.40412|16.2|98.4|1455726787|R_01
693|-4.851508|48.404125|15.9|131.2|1450715445|R_01
694|-4.888802|48.40415|15.3|81.9|1456680211|R_01
695|-4.87358|48.404156|14.9|83.5|1448209352|R_01
696|-4.918354|48.404175|15.2|127.6|1451819802|R_01
697|-4.852994|48.404198|14.4|142.8|1445356865|R_01
698|-4.881313|48.4042|14.6|83.9|1450524911|R_01
699|-4.888825|48.404205|15.8|84.8|1456053887|R_01
700|-4.877653|48.40424|15.1|86.1|1454239306|R_01
701|-4.880887|48.404243|14.9|84.7|1448710660|R_01
702|-4.879408|48.404335|15|83.4|1445611173|R_01
703|-4.888417|48.404354|15.8|82.7|1458922762|R_01
704|-4.880345|48.40436|16.1|81.5|1454843967|R_01
705|-4.879322|48.404366|15.4|84.4|1447426435|R_01
706|-4.878191|48.40439|15.9|83.9|1448901068|R_01
707|-4.880098|48.404415|14.7|82.1|1447402994|R_01
708|-4.87201|48.40442|15.3|84.6|1447500768|R_01
709|-4.876552|48.404427|15.7|83.1|1445772031|R_01
710|-4.8779|48.404438|15.3|85.4|1447586534|R_01
711|-4.852727|48.404465|15.4|107.6|1451215371|R_01
712|-4.878638|48.40447|15.5|83.1|1444473319|R_01
713|-4.920252|48.404476|15.4|127.4|1449505292|R_01
714|-4.867186|48.40452|15.2|86.2|1452944119|R_01
715|-4.854098|48.404533|15.6|100.9|1448451910|R_01
716|-4.877537|48.40456|15.7|87|1458992313|R_01
717|-4.858817|48.40456|15.8|97.5|1457106522|R_01
718|-4.88179|48.404587|15.1|80.5|1456501937|R_01
719|-4.872869|48.4046|15.3|85.9|1452339289|R_01
720|-4.850655|48.4046|14.2|133.9|1456502247|R_01
721|-4.867453|48.404613|14|81.7|1452847922|R_01
722|-4.878738|48.40464|15.6|83.3|1449661129|R_01
723|-4.919698|48.404644|15.3|127.3|1458922461|R_01
724|-4.855052|48.404648|15.9|107|1457868412|R_01
725|-4.881532|48.404667|14.9|85.7|1456572705|R_01
726|-4.921763|48.404675|15.1|128.2|1453393150|R_01
727|-4.878667|48.404694|15.4|82.4|1447240740|R_01
728|-4.872483|48.40474|14.8|84.7|1446377058|R_01
729|-4.857807|48.404766|15.1|98.7|1453029659|R_01
730|-4.856175|48.40477|14.7|103.7|1455553831|R_01
731|-4.868958|48.404774|14.6|86.5|1446291717|R_01
732|-4.851254|48.404808|14.5|126.4|1452608646|R_01
733|-4.870944|48.404835|14.6|85.7|1446740788|R_01
734|-4.853033|48.404846|15.7|124.8|1456680548|R_01
735|-4.87673|48.404877|15.6|84.2|1453289626|R_01
736|-4.878188|48.404953|15.6|85.6|1446981553|R_01
737|-4.920225|48.40497|15.7|127.6|1449314851|R_01
738|-4.873215|48.405006|15.4|83.5|1450450425|R_01
739|-4.870487|48.405014|16.2|86.4|1459006179|R_01
740|-4.86785|48.40506|15.1|83.1|1449240730|R_01
741|-4.919725|48.40508|14.9|127.9|1445682672|R_01
742|-4.871933|48.405094|14.8|85.2|1458231873|R_01
743|-4.86822|48.4051|15.7|81.8|1450196547|R_01
744|-4.873951|48.405113|15.3|82.9|1451924589|R_01
745|-4.866627|48.40512|14.3|84.2|1448123473|R_01
746|-4.919955|48.405155|14.6|128.5|1451146408|R_01
747|-4.861287|48.405155|15.2|85.7|1448382176|R_01
748|-4.853882|48.40516|15.6|93.6|1454430301|R_01
749|-4.861827|48.40518|15.4|84.6|1451406424|R_01
750|-4.867957|48.405193|16.1|81.9|1455897288|R_01
751|-4.87232|48.40521|15.1|81|1445270127|R_01
752|-4.854245|48.405212|14.3|115.4|1452517180|R_01
753|-4.8694|48.405235|15.2|82|1451129747|R_01
754|-4.920595|48.405285|14.9|129|1454602452|R_01
755|-4.872147|48.405285|15.4|84.8|1452961395|R_01
756|-4.855718|48.405285|14.9|89.4|1454153868|R_01
757|-4.862583|48.405308|13.8|84.6|1455534178|R_01
758|-4.865703|48.405323|15.7|85.7|1446896165|R_01
759|-4.865912|48.405346|15.2|86.6|1446821871|R_01
760|-4.862778|48.405415|12.7|82.5|1451060910|R_01
761|-4.92082|48.40542|14.8|128.6|1450368979|R_01
762|-4.86286|48.40542|15.5|88|1450801635|R_01
763|-4.870423|48.40545|15.8|83.3|1456762645|R_01
764|-4.852756|48.40545|14.7|96.3|1454660907|R_01
765|-4.867408|48.405453|15.6|81|1446395275|R_01
766|-4.860117|48.40546|15.7|85.3|1443868885|R_01
767|-4.865602|48.405468|15.1|84.3|1445163769|R_01
768|-4.85353|48.40548|16|91.5|1458894239|R_01
769|-4.859542|48.4055|15.4|84|1454603072|R_01
770|-4.861351|48.405502|15.5|84.9|1451233492|R_01
771|-4.923215|48.405506|15.5|129.3|1453029007|R_01
772|-4.861777|48.405514|15.8|84.7|1451316816|R_01
773|-4.85278|48.405525|15.2|128.1|1458923095|R_01
774|-4.864402|48.405544|14.8|84.1|1453634483|R_01
775|-4.857982|48.40555|14.9|85.3|1451574244|R_01
776|-4.857115|48.405575|15.4|86.5|1449315465|R_01
777|-4.859655|48.405586|15.3|92.5|1449505898|R_01
778|-4.861872|48.405594|15.3|81.8|1453393752|R_01
779|-4.856808|48.40561|15.5|84.7|1452788633|R_01
780|-4.953691|48.40563|12.7|31.1|1445962058|R_01
781|-4.85886|48.405647|15.4|81.5|1458473155|R_01
782|-4.856872|48.405647|15.9|84.6|1445683274|R_01
783|-4.953133|48.405655|13.3|25.5|1447258025|R_01
784|-4.9223|48.405655|15.7|123.5|1447517404|R_01
785|-4.92198|48.40568|15.4|126|1450956852|R_01
786|-4.854063|48.40572|15.1|88.8|1457178311|R_01
787|-4.86106|48.40573|15.9|84.7|1453998327|R_01
788|-4.953515|48.405773|11.3|24|1454429207|R_01
789|-4.863693|48.405834|15.5|85.6|1457079571|R_01
790|-4.858479|48.40584|15.1|81|1449920427|R_01
791|-4.922273|48.405876|15.6|125.4|1443868260|R_01
792|-4.922815|48.405933|15.7|128.1|1453738713|R_01
793|-4.921167|48.405933|14.8|125.9|1458387140|R_01
794|-4.921768|48.406013|14.3|129.2|1451405821|R_01
795|-4.923617|48.406036|15.4|124.7|1453997718|R_01
796|-4.855375|48.406036|15.4|86.4|1458387773|R_01
797|-4.858107|48.40604|14.9|90.5|1446481626|R_01
798|-4.860638|48.406067|15.8|81.8|1457021999|R_01
799|-4.921083|48.40612|14.6|126.8|1446481008|R_01
800|-4.86179|48.40618|15.3|81.8|1457787299|R_01
801|-4.922864|48.4062|15.4|127.3|1452264215|R_01
802|-4.855057|48.406246|15.1|82.9|1450369624|R_01
803|-4.85529|48.406284|15.6|92.3|1456054191|R_01
804|-4.921992|48.406303|15.4|123.5|1455967828|R_01
805|-4.857933|48.406326|16.1|95.4|1455968430|R_01
806|-4.953272|48.406334|13|22.1|1450800600|R_01
807|-4.922872|48.40646|14.8|126.4|1451232887|R_01
808|-4.92531|48.40688|15.9|123.9|1457021369|R_01
809|-4.924015|48.406902|15.6|126.2|1448122869|R_01
810|-4.953569|48.407032|10.5|26.5|1446376098|R_01
811|-4.925495|48.40722|15.7|132.8|1447258406|R_01
812|-4.924887|48.407387|15.8|133.7|1458663184|R_01
813|-4.925413|48.4074|14.8|128.1|1453633851|R_01
814|-4.923332|48.407433|15.2|130.2|1454758096|R_01
815|-4.928019|48.40766|15.5|127|1457078950|R_01
816|-4.952083|48.40786|14.6|19.2|1449399988|R_01
817|-4.92621|48.40793|15.6|128.6|1449240121|R_01
818|-4.925298|48.40793|15|124.8|1449400330|R_01
819|-4.952589|48.40798|14.6|18.9|1457078644|R_01
820|-4.961702|48.408012|11.4|50.7|1448709746|R_01
821|-4.927408|48.40811|15.7|128.3|1452943497|R_01
822|-4.925757|48.408325|16.1|130.7|1446821261|R_01
823|-4.95211|48.408478|12.4|25|1445789705|R_01
824|-4.927873|48.408787|15.9|128.3|1449218541|R_01
825|-4.929316|48.408867|14.6|125.9|1446376452|R_01
826|-4.930587|48.409153|15.2|126|1445790008|R_01
827|-4.929283|48.409565|15.7|128.9|1448451168|R_01
828|-4.932125|48.40959|15.7|126.5|1445962365|R_01
829|-4.95095|48.4098|14.6|19.9|1448190435|R_01
830|-4.92947|48.409996|14.8|128.8|1446740156|R_01
831|-4.951197|48.41|15.1|13.5|1454843206|R_01
832|-4.951073|48.410023|13.3|18.9|1452943186|R_01
833|-4.930042|48.41058|15.3|127.4|1451129111|R_01
834|-4.950997|48.410732|14.6|358.2|1449218236|R_01
835|-4.950733|48.411045|15.2|17.3|1452263897|R_01
836|-4.930992|48.411175|15.6|133.6|1459005573|R_01
837|-4.953639|48.411335|14.7|53.1|1453633531|R_01
838|-4.931903|48.411625|15.4|126.1|1450800912|R_01
839|-4.949682|48.412186|16.1|22.2|1447517103|R_01
840|-4.951543|48.41226|14.7|355|1449239790|R_01
841|-4.934958|48.412327|15.3|123|1450449773|R_01
842|-4.93553|48.412556|15.4|127.5|1453289024|R_01
843|-4.937277|48.41308|15.8|124.2|1444472717|R_01
844|-4.938106|48.413235|15.9|124.7|1447585902|R_01
845|-4.9363|48.41359|15.9|128.6|1448710047|R_01
846|-4.948257|48.41369|15.8|43.5|1449314543|R_01
847|-4.936238|48.413742|14.8|123.9|1446980943|R_01
848|-4.948955|48.41378|16.4|30.3|1450956551|R_01
849|-4.938132|48.41392|14.4|124.9|1451664893|R_01
850|-4.948887|48.413933|14.1|36.2|1454152887|R_01
851|-4.948823|48.41416|15.4|46|1451146090|R_01
852|-4.938889|48.414234|14.6|130.9|1446216055|R_01
853|-4.939261|48.41455|14.9|115.7|1451214464|R_01
854|-4.94274|48.415867|15.8|90.5|1449844969|R_01
855|-4.945169|48.416145|14.4|58|1458893306|R_01
856|-4.870165|48.419968|12|136|1455192981|R_01
857|-4.789743|48.35763|14.2|254.1|1455872286|R_02
858|-4.790165|48.357822|14.1|264.2|1452329432|R_02
859|-4.791398|48.35832|15.8|276.4|1452344699|R_02
860|-4.79067|48.358345|13.4|278.4|1447506286|R_02
861|-4.792325|48.3587|15.2|288.2|1449651043|R_02
862|-4.792415|48.35899|14.7|287.5|1446972626|R_02
863|-4.787845|48.359474|12.7|274.6|1447836485|R_02
864|-4.796659|48.36016|16.5|313.7|1444573298|R_02
865|-4.800688|48.36177|15.7|289.1|1445414010|R_02
866|-4.800297|48.362095|13.9|148.8|1455870982|R_02
867|-4.799022|48.36377|16.9|333.7|1450515255|R_02
868|-4.816633|48.3654|15.7|302.9|1456904596|R_02
869|-4.801562|48.366173|18.8|324.7|1457791656|R_02
870|-4.800555|48.36644|19.6|330.3|1449925560|R_02
871|-4.826527|48.37016|15.2|303|1443945507|R_02
872|-4.828018|48.371006|15.3|301.8|1445781274|R_02
873|-4.803338|48.371086|13.8|331.3|1453625637|R_02
874|-4.806167|48.371605|14.5|328.6|1446824611|R_02
875|-4.82903|48.37191|15.1|300.4|1445414313|R_02
876|-4.805567|48.372074|13.9|315.5|1452329739|R_02
877|-4.80735|48.37223|14.4|328.9|1451897743|R_02
878|-4.830793|48.372494|15.3|301.2|1447429590|R_02
879|-4.827543|48.372665|14.5|292.1|1445241518|R_02
880|-4.810993|48.373512|13|326.2|1457600355|R_02
881|-4.834032|48.373615|12|299|1449219161|R_02
882|-4.807685|48.37408|14.4|316.8|1447836807|R_02
883|-4.811085|48.374653|12.8|320.1|1457773112|R_02
884|-4.811027|48.37468|12.1|325.4|1446281950|R_02
885|-4.837137|48.374783|13.4|301.6|1459411209|R_02
886|-4.809603|48.374874|13.8|336.8|1451562527|R_02
887|-4.809665|48.37492|14|334.5|1458723500|R_02
888|-4.83666|48.37521|13.1|294.4|1452850705|R_02
889|-4.809715|48.375233|13|325.4|1448113401|R_02
890|-4.811185|48.375313|14.6|322.2|1444463669|R_02
891|-4.840907|48.375515|14.8|303.4|1459324812|R_02
892|-4.838832|48.375668|13.2|307|1458289793|R_02
893|-4.812238|48.375694|13.4|325.7|1458896896|R_02
894|-4.838813|48.37574|14.3|288|1445155223|R_02
895|-4.811121|48.375854|15.3|320.1|1449651344|R_02
896|-4.839615|48.37607|14.1|292.7|1450431676|R_02
897|-4.810315|48.37624|15.9|315.6|1453107200|R_02
898|-4.811448|48.376247|13.1|320.8|1451293099|R_02
899|-4.812105|48.376312|13.5|334.5|1456477771|R_02
900|-4.810761|48.376633|16.4|318|1450688233|R_02
901|-4.811111|48.376644|13.9|317.2|1445615032|R_02
902|-4.84503|48.376686|15.2|298.9|1456904909|R_02
903|-4.812297|48.37696|13.4|325.6|1450083503|R_02
904|-4.842077|48.377007|15.2|296.7|1453643915|R_02
905|-4.811902|48.377018|13.1|329.6|1450169828|R_02
906|-4.812015|48.377434|15|328.3|1458550699|R_02
907|-4.813597|48.37746|13.1|317.8|1448877526|R_02
908|-4.812988|48.37748|16.9|320.1|1447506587|R_02
909|-4.8126|48.37754|17|313.8|1452345001|R_02
910|-4.813405|48.377567|12.8|321.9|1451379770|R_02
911|-4.845342|48.37772|14.8|294.8|1453021117|R_02
