,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
167,367703000,2023-01-01T00:00:02,24.02975,-81.70948,16.3,93.3,89.0,OVERSEAS LONG BEACH,IMO9353527,WAAT,80.0,0.0,183.0,32.0,12.2,80.0,A
168,367666910,2023-01-01T00:00:03,27.32716,-90.71298,0.1,297.5,5.0,CAJUN IV,IMO9732761,WDH9327,60.0,0.0,64.0,9.0,2.0,60.0,A
169,366816020,2023-01-01T00:00:02,29.72648,-95.22535,0.0,229.4,511.0,SCOTT R WILSON,IMO8635667,WDA5062,31.0,12.0,22.0,9.0,,57.0,A
170,367622140,2023-01-01T00:00:01,40.71142,-74.04454,0.0,0.0,511.0,THE MANHATTAN,,WDH4861,60.0,0.0,29.0,6.0,,99.0,A
171,229099000,2023-01-01T00:00:04,23.87015,-83.7724,16.0,103.5,104.0,MINERVA CHIOS,IMO9877341,9HA5445,80.0,0.0,293.0,46.0,11.6,80.0,A
172,367592640,2023-01-01T00:00:00,30.00113,-90.02668,0.0,203.6,511.0,CAPT CJ,,WDG9929,31.0,0.0,21.0,,,31.0,A
173,367091120,2023-01-01T00:00:07,39.89587,-75.19676,0.0,156.4,511.0,ROBERT E MCALLISTER,IMO9068574,WDC8669,31.0,0.0,33.0,9.0,4.0,52.0,A
174,367008020,2023-01-01T00:00:03,38.0996,-122.26589,4.3,323.2,322.0,ARTHUR BRUSCO,IMO7035315,WDC3449,31.0,15.0,30.0,9.0,3.6,31.0,A
175,367719030,2023-01-01T00:00:04,38.40364,-82.55626,0.0,360.0,511.0,SAM S,,WDI6470,31.0,15.0,17.0,6.0,,0.0,A
176,366779440,2023-01-01T00:00:04,30.36933,-88.56428,0.0,248.3,40.0,ATTENTIVE,IMO9214393,WCZ7337,31.0,0.0,42.0,12.0,4.9,52.0,A
177,316005416,2023-01-01T00:00:09,49.15528,-123.00622,0.0,232.2,511.0,JOSE NARVAEZ,IMO7003441,CY9519,31.0,0.0,26.0,7.0,3.5,31.0,A
178,303902000,2023-01-01T00:00:01,38.09612,-122.26608,0.0,29.0,299.0,CG HEALY,IMO9083380,NEPP,90.0,0.0,128.0,24.0,8.5,55.0,A
179,367748970,2023-01-01T00:00:05,37.96798,-122.50429,2.8,247.8,511.0,EM1003,,WDI9476,31.0,0.0,15.0,4.0,,52.0,A
180,311000341,2023-01-01T00:00:05,28.19488,-80.07099,21.5,108.9,112.0,NORWEGIAN ESCAPE,IMO9677076,C6BR3,60.0,0.0,334.0,,,69.0,A
181,367475360,2023-01-01T00:00:09,27.8447,-97.22618,0.0,88.8,511.0,LYNN R,,WDF6546,31.0,12.0,16.0,6.0,,52.0,A
182,366897080,2023-01-01T00:00:10,41.88941,-87.62291,0.0,342.0,511.0,BRIGHT STAR,,WDB4311,60.0,0.0,24.0,7.0,,6.0,A
183,311807000,2023-01-01T00:00:08,15.60293,-65.86968,1.5,225.6,163.0,DILONG SPIRIT,IMO9390628,C6XA3,80.0,0.0,274.0,48.0,17.3,80.0,A
184,368010460,2023-01-01T00:00:08,38.8295,-82.15578,0.0,360.0,511.0,KEITH A BLOUNT,,WDJ7825,31.0,3.0,19.0,7.0,,52.0,A
185,367074840,2023-01-01T00:00:09,29.81733,-95.09742,0.0,245.9,13.0,NORMAN,IMO8997974,WDF2367,31.0,12.0,29.0,9.0,,57.0,A
186,367016010,2023-01-01T00:00:08,29.31201,-94.80332,0.0,360.0,511.0,HENRY T,,WDC3903,31.0,0.0,15.0,7.0,,31.0,A
187,367427270,2023-01-01T00:00:01,30.04737,-90.60026,0.0,164.4,245.0,MISS KELLY,,WDF2315,31.0,12.0,26.0,9.0,,31.0,A
188,316005772,2023-01-01T00:00:07,49.17478,-122.91735,0.0,235.5,511.0,DENMAN ISLE,,VY5356,30.0,15.0,21.0,6.0,3.1,30.0,A
189,367619730,2023-01-01T00:00:00,30.08531,-90.9122,0.0,244.7,343.0,SARAH GOLDING,,WDH4635,31.0,12.0,22.0,,,57.0,A
190,367003780,2023-01-01T00:00:07,29.85194,-89.97692,5.2,21.8,19.0,PHILIP,,WDF2430,31.0,0.0,21.0,8.0,,57.0,A
191,366934810,2023-01-01T00:00:07,41.62923,-70.9056,0.0,315.4,511.0,JAGUAR,,WSV9360,31.0,0.0,17.0,6.0,,31.0,A
192,367663050,2023-01-01T00:00:09,38.07951,-90.19701,0.0,256.7,304.0,BILLY STRAIT,,WDH8940,31.0,0.0,46.0,12.0,,52.0,A
193,367263000,2023-01-01T00:00:05,36.92081,-76.18235,0.0,270.0,511.0,CG VIGOROUS,,NQSP,90.0,0.0,64.0,10.0,,55.0,A
194,338926448,2023-01-01T00:00:01,24.14627,-81.8785,17.0,64.3,63.0,CG_PABLO VALENT,,NPOV,99.0,0.0,46.0,7.0,0.0,99.0,A
195,367030830,2023-01-01T00:00:09,30.28037,-89.00753,7.1,88.2,87.0,CHRISTINE,IMO8991073,WDF2438,31.0,12.0,23.0,8.0,,90.0,A
196,368869000,2023-01-01T00:00:00,36.91629,-76.17273,0.1,139.5,511.0,USS O'KANE,,NOKN,90.0,15.0,154.0,20.0,9.4,35.0,A
197,366990040,2023-01-01T00:00:00,29.57924,-89.81347,0.0,245.0,127.0,KACIE LUHR,,WDC2252,31.0,0.0,23.0,10.0,,31.0,A
198,367515970,2023-01-01T00:00:05,28.40833,-80.62886,0.1,345.8,511.0,VIATOR,,WDG2470,37.0,0.0,16.0,,,97.0,A
199,367343510,2023-01-01T00:00:05,41.31263,-89.21108,6.9,269.0,511.0,DALE ROBBINS,,WDE3738,31.0,0.0,18.0,8.0,,31.0,A
200,338663000,2023-01-01T00:00:04,29.5852,-90.37515,0.0,299.6,121.0,C-PERFORMER,IMO9226267,WCZ6248,90.0,0.0,73.0,17.0,5.5,70.0,A
201,367327360,2023-01-01T00:00:00,29.14066,-90.19671,0.0,253.0,342.0,MEDITERRANEAN,IMO9490947,WDE2612,90.0,0.0,50.0,10.0,3.0,90.0,A
202,367744570,2023-01-01T00:00:01,37.04797,-89.18077,0.0,356.0,282.0,TIM CULP,,WDI9029,31.0,15.0,,,,52.0,A
203,367379890,2023-01-01T00:00:07,21.28046,-157.8382,0.0,321.6,511.0,DISCOVERY,,WCC5846,60.0,0.0,23.0,7.0,,6.0,A
204,368253360,2023-01-01T00:00:03,29.75005,-90.13649,5.0,6.3,511.0,ALMA GRACE,,WDM9513,57.0,0.0,143.0,22.0,2.8,57.0,A
205,366961490,2023-01-01T00:00:04,32.39237,-90.99282,4.4,24.7,16.0,O H INGRAM,,WDB8610,31.0,0.0,56.0,16.0,,57.0,A
206,367741510,2023-01-01T00:00:04,29.68649,-91.48523,0.0,234.4,124.0,HALLIE T,,WDI8725,31.0,0.0,,,,31.0,A
207,565004000,2023-01-01T00:00:03,32.66685,-78.33462,12.0,249.0,248.0,WAN HAI 505,IMO9294874,S6AV3,70.0,0.0,268.0,32.0,12.5,70.0,A
208,367405830,2023-01-01T00:00:02,29.74451,-93.86879,0.0,84.0,135.0,C-TRACTOR 21,IMO9529750,WDE8466,31.0,0.0,33.0,12.0,5.7,52.0,A
209,367668760,2023-01-01T00:00:02,36.965,-89.09557,0.0,84.0,349.0,QUENTON CRAIG HARRIS,IMO8836560,WDH9504,31.0,12.0,42.0,15.0,,57.0,A
210,367562820,2023-01-01T00:00:07,34.80527,-87.44227,6.6,98.1,93.0,BREWSTER KNOTT,,WDG6998,31.0,12.0,25.0,9.0,,57.0,A
211,367053160,2023-01-01T00:00:06,29.27744,-94.85465,0.0,294.1,511.0,COLONEL,,WCU3258,60.0,0.0,38.0,11.0,,67.0,A
212,367615260,2023-01-01T00:00:05,37.21163,-88.87605,0.0,320.6,511.0,ENTERPRISE,,WDH4205,31.0,0.0,26.0,,,31.0,A
213,368045260,2023-01-01T00:00:04,29.89973,-90.0808,0.0,277.4,511.0,SARAH PAIGE,,WDK3438,52.0,15.0,21.0,9.0,0.0,52.0,A
214,366873670,2023-01-01T00:00:03,27.98348,-90.62428,6.0,151.1,511.0,RHEA,IMO8976463,WDB2228,31.0,0.0,27.0,11.0,,52.0,A
215,983558332,2023-01-01T00:00:04,27.61118,-82.68707,14.0,261.2,511.0,CARNIVAL PARADISE R2,,,51.0,15.0,,,,51.0,A
216,367638150,2023-01-01T00:00:02,35.27925,-90.11136,0.0,320.0,165.0,THERESA L WOOD,,WDH6456,31.0,12.0,39.0,12.0,,57.0,A
217,368264720,2023-01-01T00:00:01,29.03001,-90.22937,9.3,356.8,359.0,HOS RUGER,IMO9385269,WDN2728,70.0,0.0,79.0,18.0,7.4,70.0,A
218,367396710,2023-01-01T00:00:00,37.81902,-122.30899,0.2,155.6,279.0,Z-FOUR,IMO9194165,WDE7715,31.0,0.0,28.0,9.0,3.5,99.0,A
219,368289320,2023-01-01T00:00:00,29.85271,-90.06294,0.0,333.3,344.0,BRANDON LIVINGSTON,IMO1325579,WDN5355,57.0,15.0,20.0,9.0,0.0,57.0,A
220,368217750,2023-01-01T00:00:01,38.82849,-90.10896,0.0,280.5,22.0,MELBA L. ENGEMANN,,WDM5632,52.0,12.0,40.0,12.0,2.6,52.0,A
221,316018031,2023-01-01T00:00:06,47.24135,-90.1231,13.7,256.9,257.0,ALGOMA GUARDIAN,IMO8505850,CFK9698,70.0,0.0,222.0,23.0,9.7,79.0,A
222,367402820,2023-01-01T00:00:08,30.0341,-93.78065,0.1,131.9,511.0,AFFIRMED,,WDE8208,31.0,0.0,22.0,9.0,,31.0,A
223,538002221,2023-01-01T00:00:02,43.65435,-68.82533,9.6,266.8,265.0,GREAT EASTERN,IMO9298739,V7HF4,80.0,0.0,182.0,27.0,11.2,89.0,A
224,367597240,2023-01-01T00:00:01,40.62976,-74.0724,0.0,304.3,113.0,FDNY FIRE FIGHTER II,,WDH2405,90.0,5.0,38.0,,,51.0,A
225,303682000,2023-01-01T00:00:00,29.60075,-90.6616,0.0,294.2,511.0,HALCYON,,WCG5821,37.0,15.0,38.0,7.0,,0.0,A
226,367661820,2023-01-01T00:00:00,30.01425,-93.98376,0.1,353.1,186.0,MISTER MAC,,WDH8821,31.0,12.0,22.0,,,57.0,A
227,366963980,2023-01-01T00:00:05,37.79683,-122.39348,0.0,320.5,235.0,SAN FRANCISCO,,WZC3886,60.0,0.0,46.0,9.0,,60.0,A
228,367767250,2023-01-01T00:00:08,29.82175,-93.96108,0.0,360.0,511.0,GLEN K,,WDJ3358,52.0,0.0,0.0,0.0,0.0,52.0,A
229,338899000,2023-01-01T00:00:08,39.94414,-125.38429,12.6,161.2,160.0,COMMITMENT,IMO9369411,WDE3894,31.0,0.0,40.0,12.0,6.9,57.0,A
230,367643790,2023-01-01T00:00:01,26.08193,-80.11621,0.0,257.2,511.0,TATE MCALLISTER,IMO9743461,WDH7005,31.0,0.0,28.0,11.0,,52.0,A
231,368177590,2023-01-01T00:00:05,29.83292,-93.98913,0.0,311.0,181.0,ADDISON FAITH,,WDL9274,57.0,12.0,119.0,34.0,3.3,57.0,A
232,367504690,2023-01-01T00:00:07,45.58099,-122.76028,0.0,280.5,124.0,WALLACE E,IMO8936580,WDF9394,31.0,0.0,35.0,10.0,,31.0,A
233,366996830,2023-01-01T00:00:09,37.9278,-87.88645,0.0,145.4,511.0,ROAN,,WDC2724,31.0,0.0,14.0,6.0,,52.0,A
234,367041550,2023-01-01T00:00:01,35.85616,-95.36961,0.0,294.4,147.0,KEVIN CONWAY,IMO8992338,WDC5466,31.0,12.0,42.0,11.0,,31.0,A
235,368113370,2023-01-01T00:00:03,37.80113,-88.00767,2.5,114.4,111.0,OUIZEE,,WDL2577,31.0,12.0,26.0,10.0,3.4,31.0,A
236,366773340,2023-01-01T00:00:02,30.3983,-81.42791,0.0,110.4,511.0,ST JOHNS,,WCZ5404,60.0,,15.0,5.0,,,B
237,368244910,2023-01-01T00:00:01,30.1691,-89.44995,4.4,63.9,69.0,BLAIR ELIZABETH,IMO1279901,WDM8614,57.0,12.0,117.0,18.0,3.0,57.0,A
238,368164530,2023-01-01T00:00:02,33.71389,-118.2562,10.5,117.3,115.0,ANGELS PILOT,,WDL7900,50.0,0.0,17.0,5.0,2.0,50.0,A
239,367324580,2023-01-01T00:00:05,41.58218,-70.27383,6.2,338.2,343.0,NANTUCKET,IMO7334199,WBQ6814,60.0,0.0,70.0,18.0,2.9,60.0,A
240,368247290,2023-01-01T00:00:06,30.0771,-91.30753,2.4,350.8,511.0,DEBBIE L OWEN,,WDM8876,57.0,0.0,207.0,22.0,3.0,57.0,A
241,367334890,2023-01-01T00:00:02,44.18114,-68.424,0.0,231.8,511.0,CAPT HENRY LEE,IMO999999999,WBF7529,60.0,0.0,40.0,16.0,0.0,60.0,A
242,316003982,2023-01-01T00:00:09,49.29767,-123.02963,0.1,36.8,511.0,KAYMAR,IMO7397737,CZ3627,31.0,0.0,20.0,7.0,3.1,52.0,A
243,368077290,2023-01-01T00:00:01,29.76372,-95.09355,0.0,34.3,146.0,JANIS ELIZABETH,,WDK6711,32.0,12.0,22.0,10.0,3.1,32.0,A
244,367108840,2023-01-01T00:00:05,29.65499,-91.12409,0.0,300.6,511.0,GALVESTON BAY,IMO7201536,WX9281,30.0,0.0,49.0,10.0,,30.0,A
245,338304806,2023-01-01T00:00:06,33.91892,-78.25934,0.0,5.0,511.0,DIFFERENT DRUMMER,IMO0000000,,37.0,,15.0,5.0,,,B
246,310786000,2023-01-01T00:00:05,26.16963,-92.59691,15.4,285.1,289.0,GASLOG WALES,IMO9853137,ZCEY2,81.0,0.0,297.0,47.0,10.8,81.0,A
247,367506740,2023-01-01T00:00:07,29.37608,-94.86891,0.0,338.4,284.0,LLANO,,WDF9589,31.0,0.0,25.0,9.0,,52.0,A
248,367382320,2023-01-01T00:00:04,29.64648,-93.14303,0.1,15.8,288.0,ODYSSEA CHAMPION,IMO9535060,WDE6600,90.0,0.0,58.0,12.0,4.0,60.0,A
249,367040920,2023-01-01T00:00:00,32.08745,-81.08879,0.0,360.0,511.0,CLEAN SWEEP,,WCS5744,31.0,0.0,17.0,6.0,,57.0,A
250,499929694,2023-01-01T00:00:00,48.78099,-122.75529,10.3,190.3,8.0,TANERLIQ,IMO9178445,WDF2025,52.0,0.0,45.0,14.0,7.0,52.0,A
251,368109550,2023-01-01T00:00:02,37.51335,-122.19524,0.0,79.7,511.0,ILIOHALE,IMO0000000,WDL2164,36.0,,13.0,8.0,,,B
252,367004030,2023-01-01T00:00:09,29.67999,-91.09974,0.0,360.0,511.0,TRENT JOSEPH,,WDE5440,31.0,0.0,20.0,7.0,,99.0,A
253,369970719,2023-01-01T00:00:06,36.95647,-76.32824,0.0,171.6,511.0,USS ARLINGTON,,NARL,90.0,0.0,196.0,,,35.0,A
254,367011820,2023-01-01T00:00:06,30.69972,-88.03433,0.0,343.5,166.0,JINX P SMITH,,WDF5817,31.0,12.0,32.0,10.0,,57.0,A
255,338403392,2023-01-01T00:00:02,47.64709,-122.34438,0.0,360.0,511.0,COMPADRE,IMO0000000,,37.0,,16.0,4.0,,,B
256,366997750,2023-01-01T00:00:05,29.95552,-93.86517,0.0,36.0,176.0,FATHER SEELOS,IMO8991011,WDC2789,31.0,12.0,22.0,10.0,2.3,57.0,A
257,353105000,2023-01-01T00:00:01,27.22569,-79.27246,17.6,4.8,4.0,HORIZON HIGHWAY,IMO9726700,3FVP9,70.0,0.0,199.0,38.0,9.3,70.0,A
258,366955460,2023-01-01T00:00:00,30.03163,-93.73879,4.7,7.0,6.0,CANDACE,IMO9343027,WDB8245,31.0,0.0,26.0,9.0,2.8,32.0,A
259,366953920,2023-01-01T00:00:08,36.96337,-89.09518,0.0,288.4,0.0,ALICE I HOOKER,,WDB8155,31.0,12.0,38.0,15.0,,57.0,A
260,367378120,2023-01-01T00:00:07,30.43048,-91.20074,2.4,0.5,511.0,MS FRANCES,,WDE6272,31.0,15.0,16.0,7.0,,57.0,A
261,367123560,2023-01-01T00:00:03,28.63209,-91.0285,0.3,254.1,511.0,KYLIE D,IMO8658102,WDJ2577,90.0,0.0,36.0,9.0,2.8,70.0,A
262,366968070,2023-01-01T00:00:03,47.63246,-122.32899,0.0,360.0,511.0,ZODIAC,IMO7937587,WTH5653,60.0,0.0,33.0,7.0,,36.0,A
263,367338000,2023-01-01T00:00:08,29.11417,-90.20156,0.0,269.4,83.0,HARVEY POWER,IMO9654232,KVEY,90.0,0.0,84.0,,,70.0,A
264,215514000,2023-01-01T00:00:04,24.52622,-79.96797,14.3,63.7,65.0,SEAVELVET,IMO9843211,9HA5155,80.0,0.0,237.0,44.0,13.4,80.0,A
265,316019447,2023-01-01T00:00:04,49.11959,-123.16769,0.0,6.3,511.0,VIKING CAVALIER,IMO7803114,CFG7420,30.0,7.0,23.0,7.0,3.4,30.0,A
266,367614030,2023-01-01T00:00:00,43.34656,-124.32053,0.0,275.1,511.0,NORTH BEND,,WDH4086,31.0,0.0,20.0,6.0,,90.0,A
267,538005262,2023-01-01T00:00:00,29.34292,-89.4023,13.9,139.1,141.0,ASTURCON,IMO9646730,V7CH7,70.0,0.0,180.0,30.0,10.3,70.0,A
268,366995840,2023-01-01T00:00:03,29.74763,-95.09815,0.0,255.6,49.0,BIG AL,,WDC2635,31.0,0.0,17.0,6.0,,57.0,A
269,366821510,2023-01-01T00:00:01,35.12027,-92.81887,4.9,116.6,109.0,ROBERT INGLE,,WDA5570,31.0,15.0,34.0,11.0,,31.0,A
270,367717440,2023-01-01T00:00:04,37.02011,-88.25223,0.0,303.1,511.0,HAZEL DEMERY,,WDI6316,31.0,15.0,18.0,,,30.0,A
271,367506850,2023-01-01T00:00:08,30.34608,-88.5076,0.4,285.1,511.0,SIGNET VICTORY,IMO8968208,WDF9599,31.0,0.0,24.0,9.0,,52.0,A
272,368167210,2023-01-01T00:00:07,38.50595,-90.27242,0.0,0.0,12.0,SARAH ANNE JUDD,,WDL8184,57.0,12.0,348.0,33.0,0.0,57.0,A
273,366961670,2023-01-01T00:00:04,29.75768,-95.09287,6.3,208.5,511.0,CAPT LEROY,,WCZ5746,31.0,0.0,16.0,6.0,,31.0,A
274,367534690,2023-01-01T00:00:04,29.7314,-95.05159,0.0,246.6,123.0,PATRICK J STUDDERT,,WDG4262,31.0,12.0,25.0,,,57.0,A
275,366776000,2023-01-01T00:00:02,41.62988,-70.90341,0.0,337.1,168.0,ISLAND QUEEN,,WZE8187,60.0,0.0,30.0,8.0,,60.0,A
276,366967350,2023-01-01T00:00:09,29.96637,-93.85788,0.0,226.4,210.0,CAPE ANN,IMO7429097,WDJ3663,31.0,0.0,32.0,9.0,4.0,52.0,A
277,367403020,2023-01-01T00:00:00,24.56356,-81.80091,1.4,79.1,69.0,WHEELS,IMO9556923,WDE8224,37.0,5.0,50.0,8.0,2.3,37.0,A
278,367433620,2023-01-01T00:00:05,36.96153,-89.09547,0.1,284.3,511.0,LLOYD DUNNING,IMO7207724,WDF2930,31.0,15.0,24.0,9.0,,31.0,A
279,338189000,2023-01-01T00:00:01,26.84994,-90.59867,10.2,214.1,221.0,BREEZE,IMO9684835,WDH5055,90.0,0.0,76.0,18.0,5.9,70.0,A
280,367635370,2023-01-01T00:00:01,41.52264,-88.08712,6.5,18.1,511.0,SYDNEY REESE,,WDH6184,31.0,12.0,22.0,,,57.0,A
281,367671160,2023-01-01T00:00:00,30.1715,-93.31946,0.0,222.7,5.0,MOLLY PATRICIA,,WDH9743,31.0,12.0,29.0,,,57.0,A
282,368072040,2023-01-01T00:00:02,29.99238,-90.43298,0.0,38.3,266.0,M/ V COTTLE,,WDK6182,57.0,12.0,119.0,34.0,3.1,57.0,A
283,367084930,2023-01-01T00:00:06,43.2738,-82.44449,10.1,353.4,352.0,SAMUEL DE CHAMPLAIN,IMO7433799,WDC8307,31.0,0.0,45.0,11.0,3.8,70.0,A
284,368055000,2023-01-01T00:00:01,27.46544,-82.68619,0.2,8.7,511.0,EAGLE EYE,,WST3794,30.0,,18.0,6.0,,,B
285,367612480,2023-01-01T00:00:01,29.14357,-90.21698,0.0,72.8,250.0,HOS CROCKETT,IMO9647617,WDH3936,90.0,5.0,97.0,19.0,6.0,70.0,A
286,367687520,2023-01-01T00:00:01,30.10966,-90.9682,8.2,99.5,97.0,CHIPPEWA,,WDI3361,31.0,12.0,22.0,,,57.0,A
287,366995360,2023-01-01T00:00:03,30.37947,-91.23474,0.0,4.6,37.0,UNCLE BUD,,WDC2592,31.0,12.0,16.0,8.0,,57.0,A
288,367529030,2023-01-01T00:00:03,46.19033,-123.8295,0.1,226.8,99.0,CONNOR FOSS,,WDG3727,57.0,0.0,19.0,,,57.0,A
289,319963000,2023-01-01T00:00:08,27.24375,-93.44406,9.7,265.9,262.0,STOLT ISLAND,IMO9414058,ZCXG7,80.0,0.0,182.0,32.0,11.9,82.0,A
290,367028680,2023-01-01T00:00:07,29.64106,-91.34087,8.3,276.6,511.0,AARON JOSEPH,IMO8129527,WCV9877,31.0,0.0,18.0,7.0,,52.0,A
291,311000879,2023-01-01T00:00:05,18.69259,-66.02693,21.7,285.0,286.0,NORWEGIAN ENCORE,IMO9751511,C6EF4,69.0,0.0,334.0,45.0,8.6,69.0,A
292,367056060,2023-01-01T00:00:04,30.12858,-91.32215,0.1,265.5,511.0,THERESA B,,WCY7174,31.0,0.0,17.0,7.0,,31.0,A
293,367725310,2023-01-01T00:00:01,30.41288,-88.88013,0.0,308.7,511.0,MY ANGEL,IMO8036299,WDI7096,30.0,,20.0,6.0,,,B
294,366935060,2023-01-01T00:00:04,29.82443,-93.96162,4.7,235.5,249.0,DOUG BARKER,IMO8635552,WCZ4561,31.0,12.0,23.0,8.0,,57.0,A
295,367737750,2023-01-01T00:00:00,47.80961,-122.39038,0.1,60.5,511.0,LEGACY,,WDI8354,37.0,,,,,,B
296,367695890,2023-01-01T00:00:01,29.42941,-94.71556,0.0,292.0,240.0,AMMIE CENAC,,WDI4171,31.0,12.0,21.0,,,52.0,A
297,366677000,2023-01-01T00:00:06,27.7862,-92.00716,4.3,336.3,342.0,ODYSSEA COURAGE,IMO9213040,WDF7773,90.0,0.0,70.0,14.0,3.9,70.0,A
298,367791410,2023-01-01T00:00:04,29.57094,-89.51131,0.0,187.5,511.0,JOLIE BLONDE,,WDJ5799,60.0,0.0,14.0,4.0,2.0,60.0,A
299,338387252,2023-01-01T00:00:06,33.9827,-118.45119,0.0,360.0,511.0,QUACKERS,,,99.0,15.0,0.0,0.0,0.0,99.0,A
300,210362000,2023-01-01T00:00:04,29.42968,-93.62545,0.0,70.4,70.0,SANTIAGO I,IMO9730347,5BXZ5,89.0,1.0,182.0,32.0,8.0,89.0,A
301,368035830,2023-01-01T00:00:07,28.2397,-91.57749,7.3,35.3,511.0,GOL FORCE,IMO896482400,WDK2472,71.0,5.0,50.0,12.0,4.3,71.0,A
302,367057380,2023-01-01T00:00:02,29.94025,-90.1782,0.0,269.0,511.0,DEL WILKINS,,WDC6516,31.0,12.0,18.0,8.0,,31.0,A
303,538070338,2023-01-01T00:00:07,26.09788,-80.16704,0.0,193.6,38.0,KAUHALE KAI,,V7MC9,37.0,0.0,23.0,7.0,,37.0,A
304,367412830,2023-01-01T00:00:02,43.34474,-124.32105,0.0,256.7,171.0,ECHO BELLE,IMO803463100,WDE9050,30.0,0.0,33.0,8.0,4.0,30.0,A
305,369970440,2023-01-01T00:00:08,38.58975,-90.20532,0.0,147.6,50.0,PATHFINDER,IMO8891077,AEBQ,90.0,0.0,21.0,8.0,,59.0,A
306,366983110,2023-01-01T00:00:00,29.60645,-89.87096,11.1,105.7,511.0,ANGUS R COOPER,,WCZ9214,31.0,5.0,27.0,7.0,,52.0,A
307,316033071,2023-01-01T00:00:04,49.16866,-123.93247,0.0,360.0,511.0,DAVID J,,,31.0,0.0,,,,31.0,A
308,367451430,2023-01-01T00:00:04,31.34634,-81.19808,4.7,181.5,511.0,DEBRA LEE,IMO8958708,WDF4397,30.0,,25.0,7.0,,,B
309,366946850,2023-01-01T00:00:01,27.82314,-97.4872,0.0,334.1,216.0,MATHEW J SCOTT,,WDI3973,31.0,12.0,18.0,7.0,,52.0,A
310,367557410,2023-01-01T00:00:09,29.76045,-91.66773,4.8,267.6,511.0,ALEX D,,WDG6475,31.0,12.0,23.0,,,57.0,A
311,367679550,2023-01-01T00:00:01,29.42462,-94.71887,0.3,131.4,215.0,RANDOLPH C,,WDI2573,31.0,5.0,22.0,,,52.0,A
312,256074000,2023-01-01T00:00:00,28.55186,-93.41575,13.5,305.2,307.0,PS HAMBURG,IMO9657806,9HA5685,80.0,0.0,183.0,32.0,8.7,80.0,A
313,316004658,2023-01-01T00:00:04,49.20361,-123.04353,8.4,277.4,511.0,OCEAN MONARCH,,VG6686,31.0,0.0,14.0,5.0,2.5,52.0,A
314,367560890,2023-01-01T00:00:04,29.62543,-89.91847,0.0,252.6,511.0,RUFFIAN,,WDG6810,31.0,0.0,17.0,6.0,,31.0,A
315,367003770,2023-01-01T00:00:04,29.706,-95.03674,0.0,282.0,190.0,PADDY,,WDF2429,31.0,12.0,21.0,8.0,,57.0,A
316,367515850,2023-01-01T00:00:02,40.61021,-74.05132,0.1,62.0,322.0,DISCOVERY COAST,IMO9655406,WDG2458,31.0,0.0,29.0,10.0,,52.0,A
317,374788000,2023-01-01T00:00:02,29.90811,-90.11898,11.7,105.8,98.0,PRELUDE,IMO9810654,H9FG,80.0,0.0,180.0,27.0,7.6,80.0,A
318,367157150,2023-01-01T00:00:03,29.29397,-94.8577,0.0,286.0,511.0,RMS CITATION,IMO8033584,WDG5250,90.0,0.0,50.0,12.0,3.4,25.0,A
319,368857000,2023-01-01T00:00:01,24.15454,-81.98151,9.9,72.3,70.0,CG MAPLE,IMO9258208,NWBE,90.0,0.0,68.0,14.0,4.4,55.0,A
320,368681000,2023-01-01T00:00:01,29.13476,-90.20158,0.0,21.9,64.0,L/B PAUL,IMO8770704,WDE6198,90.0,0.0,40.0,25.0,2.3,39.0,A
321,368015740,2023-01-01T00:00:05,36.84951,-76.315,0.0,131.4,14.0,PINNERS POINT,,WDJ8372,52.0,0.0,18.0,6.0,2.6,52.0,A
322,338060153,2023-01-01T00:00:06,30.67118,-81.46645,0.5,188.5,511.0,NCSO LE20,,,55.0,0.0,6.0,,,55.0,A
323,366961550,2023-01-01T00:00:07,30.04887,-90.53772,0.0,24.6,278.0,PETER J,,WDJ2317,31.0,0.0,17.0,7.0,,57.0,A
324,368084040,2023-01-01T00:00:02,39.1427,-81.74279,4.4,6.0,357.0,MISS IVY BRYNNE,,WDK7396,57.0,0.0,37.0,10.0,3.1,57.0,A
325,367752440,2023-01-01T00:00:00,43.07921,-70.75733,0.0,360.0,303.0,SAN JOSE,,WDI9818,31.0,0.0,,,,52.0,A
326,367127110,2023-01-01T00:00:03,29.79729,-95.06767,0.0,132.8,511.0,CHERYL K,,WDD3191,31.0,0.0,15.0,6.0,,31.0,A
327,367791540,2023-01-01T00:00:01,40.56595,-73.9708,11.4,101.5,100.0,OPPORTUNITY,,WDJ5813,60.0,0.0,,,,60.0,A
328,339296000,2023-01-01T00:00:07,26.0974,-80.16309,0.0,360.0,511.0,CHAPTER 3,,6YVP5,37.0,0.0,37.0,8.0,3.0,37.0,A
329,368223280,2023-01-01T00:00:04,29.68571,-95.0058,0.0,360.0,511.0,CONSTELLATION,,WDM6221,33.0,3.0,23.0,8.0,0.0,33.0,A
330,367373000,2023-01-01T00:00:01,28.66153,-89.55151,0.0,223.7,22.0,TRUE NORTH,,WDG6679,37.0,15.0,33.0,,,10.0,A
331,316004053,2023-01-01T00:00:00,46.5037,-84.32789,0.0,0.0,511.0,W J IVAN PURVIS,IMO5217218,VCBM,31.0,7.0,29.0,7.0,2.7,90.0,A
